COUNTY,MUNICIPAL_,MUNICIPAL1,m18_19.wtd_pct,m20_24.wtd_pct,m25_29.wtd_pct,m30_34.wtd_pct,m35_39.wtd_pct,m40_44.wtd_pct,m45_49.wtd_pct,m50_54.wtd_pct,m55_59.wtd_pct,m60_64.wtd_pct,m65_69.wtd_pct,m70_74.wtd_pct,m75_79.wtd_pct,m80_84.wtd_pct,m85.wtd_pct,f18_19.wtd_pct,f20_24.wtd_pct,f25_29.wtd_pct,f30_34.wtd_pct,f35_39.wtd_pct,f40_44.wtd_pct,f45_49.wtd_pct,f50_54.wtd_pct,f55_59.wtd_pct,f60_64.wtd_pct,f65_69.wtd_pct,f70_74.wtd_pct,f75_79.wtd_pct,f80_84.wtd_pct,f85.wtd_pct,totalpop_pct
06,217,HEREFORD,0.0028173987696511584,0.008169820445552667,0.0048411634992014275,0.0041576173181699025,0.00792808743528045,0.009336646858857458,0.012228271372980248,0.013890334205030733,0.011431952360590221,0.010908761930568311,0.007396253916862766,0.005104513865851232,0.0033461226532863755,0.0022858212058480556,0.0021940783534961012,0.0029019823459530453,0.005449953216701206,0.004847195798202412,0.005035952770286283,0.007841192885416647,0.008543864525145689,0.011622391696036427,0.014235399404076947,0.0130130058073036,0.008107016396295737,0.00801046697791919,0.005983819920992823,0.0041322330698397676,0.0037797359857685837,0.002199460515067127,0.2117405155062326
06,220,LOWER ALSACE,0.006099847705562246,0.015687449066944126,0.019735353341245165,0.017747093379917794,0.015596511918711677,0.016583853414326933,0.021453354234556337,0.01798514691617343,0.021006925823916757,0.013455999971190562,0.010234234833999399,0.010084731794742428,0.008242112320919783,0.005343764436026005,0.005250704728956494,0.005396520667608128,0.016168359863665757,0.019962563045192686,0.017000307174302703,0.017456028721238425,0.017580175787501085,0.02161140447962371,0.019724823337147996,0.02002438343858026,0.017832142976734414,0.012542740052795676,0.00913309735609068,0.009646470202691682,0.010381953854607398,0.008683442698824071,0.4276514975437938
06,221,LOWER HEIDELBERG,0.004977608567259462,0.007033029105169719,0.005728555965558115,0.0075551528955240255,0.01024544839180562,0.013902820868383363,0.01671486972614681,0.015178983936356388,0.01131441901990116,0.010844653590588227,0.006244605098875631,0.005303761376610523,0.0049772232618879066,0.004814921334006961,0.004988511751468494,0.003769333601758464,0.00679828997903137,0.00620497297860428,0.008997182624371075,0.011574681843547473,0.014588684115976263,0.016149272560009236,0.014292578383343128,0.011609415579038353,0.009707881035271695,0.007269221358647201,0.006071699749814862,0.005666380131584803,0.005976229884869519,0.01052345591090466,0.2690238446263148
06,222,MAIDENCREEK,0.019278994330054762,0.03089921009063571,0.03287992868618928,0.04410400072765952,0.05004615651432024,0.0620625159940119,0.06351504296408451,0.05387554579905715,0.04344376119580833,0.03340812031167024,0.027069820805898804,0.01637394038990952,0.013072742730653572,0.01029973669687857,0.006074203693030952,0.013600934356134523,0.03103125799700595,0.035917030532704765,0.048857725356988096,0.056648551832832135,0.06100613274305,0.060213845304828574,0.05334735417357619,0.04317966538306786,0.040538707255663095,0.026673677086788094,0.018354658985463096,0.015053461326207144,0.0110920241351,0.013204790637023808,1.0351235380362964
06,223,MARION,0.010120810641119426,0.023408071702385316,0.02121163481778526,0.01743023236876532,0.01962859301870221,0.026491086547228405,0.030364712763345826,0.03352576556258937,0.027720637389261185,0.024288081415008596,0.018478881140046192,0.01337514482514641,0.008186660539573688,0.005369628974843269,0.0032569915933245365,0.007657279780768918,0.017338987275982525,0.017078899977709148,0.014529266867795149,0.019280090012319385,0.023677477207213443,0.030542323183604166,0.030535613649698742,0.0258734352255364,0.022179812796328684,0.019537888170376775,0.012761504226908372,0.007926023731880378,0.0059011478402487185,0.00607668153208664,0.5437533647775824
06,228,ONTELAUNEE,0.0192959615054912,0.030936596756319337,0.03291242983448535,0.04413917139219917,0.05008182051180515,0.06211104136323729,0.06356572956070017,0.05392278694255409,0.0434822831799976,0.03344133604775323,0.027095792414697464,0.016392050714035364,0.013088580405087747,0.01031151326605343,0.006083908780161455,0.013611429235452015,0.03105201921383042,0.03594016664396615,0.048885211526464974,0.05668181528893345,0.06104698139656557,0.060257909953787686,0.053393621217366245,0.043218821257889783,0.04057383211124883,0.02669993441795529,0.01837592447913331,0.015073126152372515,0.011110361556460117,0.013231392662492635,1.036013549788497
06,232,RICHMOND,0.0024497773319780364,0.004584718799873007,0.0047829236169823364,0.003677065304976084,0.0043148220584129605,0.005764613814300508,0.00811309757454114,0.00695292236171545,0.00621391592650911,0.004919186685622005,0.004146875904123714,0.0032750244814342094,0.0029734446543245837,0.002074708760003561,0.0011571734193217623,0.0016428694512621207,0.005017850861540122,0.003829958601777757,0.0035660215573576235,0.004659127899978893,0.005837226093892263,0.006689817892600473,0.00729122461627353,0.006167355543243719,0.005140901783174289,0.003839752667626753,0.0035163716006524253,0.0029559379608894826,0.002128105305581961,0.0014220308189829328,0.12910482334895282
06,233,ROBESON,0.0037388257455887117,0.008139641071098658,0.0068234056249093285,0.007351374545579063,0.00998666176009047,0.011836976968613447,0.015485041692046108,0.01605517895239191,0.014958113013305234,0.01016868816791314,0.00616623069173496,0.005147517526107783,0.0035669885999810424,0.002773229550788735,0.001452181644962613,0.003871095948054743,0.007567314861857008,0.006603698619491802,0.008579784150726062,0.010424971071757218,0.011350866773990134,0.015309434854404055,0.015745840538283633,0.012981864492349999,0.008939106467394311,0.006824418750916689,0.004448101267944393,0.003173103421599754,0.002512143681085187,0.002289510836517428,0.24427131129148363
06,236,SOUTH HEIDELBERG,0.0044072318394263845,0.0074082288763785385,0.007358604546118352,0.008459987571431595,0.011979715959308444,0.011685280167242577,0.014283099563856738,0.013486665464861268,0.013519992888127866,0.010443292687408708,0.007616615474858287,0.004715586955156015,0.003616446296170094,0.0027797626580400346,0.0015934633106149765,0.0034384878586035394,0.006484414251583026,0.0074476015355765335,0.00885803046560117,0.011064209055500866,0.01352794265309375,0.013404840919343644,0.013707186029001823,0.01277322239233941,0.010309429270110316,0.00687518255045588,0.005158643653878192,0.005241990553600719,0.0033101521030210277,0.0021797602139932196,0.247135067764703
06,237,SPRING,0.00909475491117239,0.013789517173236199,0.010405167508670264,0.010102260270416802,0.011317371766513613,0.013996534586504752,0.016304612350185856,0.01524622249965696,0.013893192795996464,0.01129609764565498,0.0074944742646860935,0.005910779059601551,0.006121213956885663,0.004507599533515582,0.003438179892049028,0.008393061821028992,0.011609687385907718,0.0102572345988247,0.010515237710466923,0.013241021712513434,0.014462649034257617,0.016201844816377937,0.016935089507539882,0.014178746423199905,0.012344383027065026,0.009448270267739044,0.008489418659629551,0.007482465738696627,0.006061872953014226,0.006871073606604256,0.31941003547761204
06,240,UNION,0.0014240800136450754,0.0037697646897127176,0.0037220840944162748,0.003856481954447273,0.004177652556460869,0.006164493775298883,0.00705507740008801,0.006835400910268942,0.007485712075830655,0.0063292544950905505,0.004686955143954823,0.0023962856058218833,0.002521009608874182,0.0015942703098888898,6.235851731483225e-4,0.001773671932664823,0.0032393277548771666,0.0034132514554591166,0.003685111892269015,0.004137830239408238,0.0051525189861828845,0.007009295672314201,0.006175111358083057,0.007305112778453271,0.006017138872865496,0.004294295171242946,0.0030984211396026355,0.0026522230133644593,0.0020347382967483224,0.0012879273095375045,0.1239180836800205
